"","orchestra","section","name","link","title","isLead"
"48","New York Philharmonic","Basses","Timothy Cobb","https://nyphil.org/about-us/artists/timothy-cobb","Principal",TRUE
"49","New York Philharmonic","Basses","Max Zeugner","https://nyphil.org/about-us/artists/max-zeugner","Associate Principal, The Herbert M. Citrin Chair",TRUE
"50","New York Philharmonic","Basses","Blake Hinson","https://nyphil.org/about-us/artists/blake-hinson","Assistant Principal",TRUE
"51","New York Philharmonic","Basses","Satoshi Okamoto","https://nyphil.org/about-us/artists/satoshi-okamoto","Basses",FALSE
"52","New York Philharmonic","Basses","Randall Butler","https://nyphil.org/about-us/artists/randall-butler","The Ludmila S. and Carl B. Hess Chair",FALSE
"53","New York Philharmonic","Basses","David J. Grossman","https://nyphil.org/about-us/artists/david-j-grossman","Basses",FALSE
"54","New York Philharmonic","Basses","Isaac Trapkus","https://nyphil.org/about-us/artists/isaac-trapkus","Basses",FALSE
"55","New York Philharmonic","Basses","Rion Wentworth","https://nyphil.org/about-us/artists/rion-wentworth","Basses",FALSE
"56","New York Philharmonic","Flutes","Robert Langevin","https://nyphil.org/about-us/artists/robert-langevin","Principal, The Lila Acheson Wallace Chair",TRUE
"57","New York Philharmonic","Flutes","Alison Fierst","https://nyphil.org/about-us/artists/alison-fierst","Associate Principal",TRUE
"58","New York Philharmonic","Flutes","Yoobin Son","https://nyphil.org/about-us/artists/yoobin-son","Flutes",FALSE
"59","New York Philharmonic","Flutes","Mindy Kaufman","https://nyphil.org/about-us/artists/mindy-kaufman","The Edward and Priscilla Pilcher Chair ",FALSE
"60","New York Philharmonic","Piccolo","Mindy Kaufman","https://nyphil.org/about-us/artists/mindy-kaufman","Piccolo",FALSE
"61","New York Philharmonic","Oboes","Liang Wang","https://nyphil.org/about-us/artists/liang-wang","Principal, The Alice Tully Chair ",TRUE
"62","New York Philharmonic","Oboes","Sherry Sylar","https://nyphil.org/about-us/artists/sherry-sylar","Associate Principal",TRUE
"63","New York Philharmonic","Oboes","Robert Botti","https://nyphil.org/about-us/artists/robert-botti","The Lizabeth and Frank Newman Chair ",FALSE
"64","New York Philharmonic","Oboes","Ryan Roberts","https://nyphil.org/about-us/artists/ryan-roberts","Oboes",FALSE
"65","New York Philharmonic","English Horn","Ryan Roberts","https://nyphil.org/about-us/artists/ryan-roberts","English Horn",FALSE
"66","New York Philharmonic","Clarinets","Anthony McGill","https://nyphil.org/about-us/artists/anthony-mcgill","Principal, The Edna and W. Van Alan Clark Chair",TRUE
"67","New York Philharmonic","Clarinets","Pascual Martínez Forteza","https://nyphil.org/about-us/artists/pascual-martinez-forteza-clarinet-2","Acting Associate Principal, The Honey M. Kurtz Family Chair",TRUE
"68","New York Philharmonic","E-Flat Clarinet","Pascual Martínez Forteza","https://nyphil.org/about-us/artists/pascual-martinez-forteza-eflat-clarinet","E-Flat Clarinet",FALSE
"69","New York Philharmonic","Bass Clarinet","[position vacant]","https://nyphil.orgNA","Bass Clarinet",FALSE
"70","New York Philharmonic","Bassoons","Judith LeClair","https://nyphil.org/about-us/artists/judith-leclair","Principal, The Pels Family Chair ",TRUE
"71","New York Philharmonic","Bassoons","Kim Laskowski","https://nyphil.org/about-us/artists/kim-laskowski","Associate Principal",TRUE
"72","New York Philharmonic","Bassoons","Roger Nye","https://nyphil.org/about-us/artists/roger-nye","The Rosalind Miranda Chair in memory of Shirley and Bill Cohen",FALSE
"73","New York Philharmonic","Contrabassoon","[position vacant]","https://nyphil.orgNA","Contrabassoon",FALSE
"74","New York Philharmonic","Horns","Richard Deane","https://nyphil.org/about-us/artists/richard-deane","Acting Principal",TRUE
"75","New York Philharmonic","Horns","Leelanee Sterrett","https://nyphil.org/about-us/artists/leelanee-sterrett","Acting Associate Principal",TRUE
"76","New York Philharmonic","Horns","R. Allen Spanjer","https://nyphil.org/about-us/artists/r-allen-spanjer","The Rosalind Miranda Chair",FALSE
"77","New York Philharmonic","Horns","[position vacant]","https://nyphil.orgNA","The Ruth F. and Alan J. Broder Chair",FALSE
