"","orchestra","section","name","link","title","isLead"
"50","Nashville Symphony","Flute","Erik Gratton","https://www.nashvillesymphony.org/about/orchestra-conductors/%C3%A9rik-gratton/","Principal","TRUE"
"51","Nashville Symphony","Flute","Leslie Fagan","https://www.nashvillesymphony.org/about/orchestra-conductors/leslie-fagan/","Assistant Principal","TRUE"
"52","Nashville Symphony","Piccolo","Gloria Yun","https://www.nashvillesymphony.org/about/orchestra-conductors/gloria-yun/","Piccolo","FALSE"
"53","Nashville Symphony","Oboe","Titus Underwood","https://www.nashvillesymphony.org/about/orchestra-conductors/titus-underwood/","Principal","TRUE"
"54","Nashville Symphony","Oboe","Ellen Menking","https://www.nashvillesymphony.org/about/orchestra-conductors/ellen-menking/","Assistant Principal","TRUE"
"55","Nashville Symphony","English Horn","Tamara Benitez-Winston",NA,"English Horn","FALSE"
"56","Nashville Symphony","English Horn","Roger Wiesmeyer","https://www.nashvillesymphony.org/about/orchestra-conductors/roger-wiesmeyer/","English Horn","FALSE"
"57","Nashville Symphony","Clarinet","Katherine Kohler","https://www.nashvillesymphony.org/about/orchestra-conductors/katherine-kohler/","Acting Principal","TRUE"
"58","Nashville Symphony","Clarinet","Theresa Zick",NA,"Acting Assistant Principal","TRUE"
"59","Nashville Symphony","Bass Clarinet","Daniel Lochrie","https://www.nashvillesymphony.org/about/orchestra-conductors/daniel-lochrie/","Bass Clarinet","FALSE"
"60","Nashville Symphony","Bassoon","Julia Harguindey","https://www.nashvillesymphony.org/about/orchestra-conductors/julia-harguindey/","Principal","TRUE"
"61","Nashville Symphony","Bassoon","Dawn Hartley","https://www.nashvillesymphony.org/about/orchestra-conductors/dawn-hartley/","Assistant Principal","TRUE"
"62","Nashville Symphony","Contrabassoon","Gil Perel","https://www.nashvillesymphony.org/about/orchestra-conductors/gil-perel/","Contrabassoon","FALSE"
"63","Nashville Symphony","Horn","Leslie Norton","https://www.nashvillesymphony.org/about/orchestra-conductors/leslie-norton/","Principal","TRUE"
"64","Nashville Symphony","Horn","Beth Beeson","https://www.nashvillesymphony.org/about/orchestra-conductors/beth-beeson/","Horn","FALSE"
"65","Nashville Symphony","Horn","Patrick Walle","https://www.nashvillesymphony.org/about/orchestra-conductors/patrick-walle/","Associate Principal","TRUE"
"66","Nashville Symphony","Horn","Anna Spina",NA,"Horn","FALSE"
"67","Nashville Symphony","Horn","Hunter Sholar","https://www.nashvillesymphony.org/about/orchestra-conductors/hunter-sholar/","Horn","FALSE"
"68","Nashville Symphony","Horn","Radu V. Rusu","https://www.nashvillesymphony.org/about/orchestra-conductors/radu-v-rusu/","Assistant Principal","TRUE"
"69","Nashville Symphony","Trumpet","Shea Kelsay",NA,"Acting Principal","TRUE"
"70","Nashville Symphony","Trumpet","Patrick Kunkee","https://www.nashvillesymphony.org/about/orchestra-conductors/patrick-kunkee/","Co-Principal","TRUE"
"71","Nashville Symphony","Trumpet","Alexander Blazek","https://www.nashvillesymphony.org/about/meet-our-musicians/alec-blazek/","Trumpet","FALSE"
"72","Nashville Symphony","Trombone","Paul Jenkins","https://www.nashvillesymphony.org/about/orchestra-conductors/paul-jenkins/","Principal","TRUE"
"73","Nashville Symphony","Trombone","Derek Hawkes","https://www.nashvillesymphony.org/about/orchestra-conductors/derek-hawkes/","Assistant Principal","TRUE"
"74","Nashville Symphony","Tuba","Gilbert Long","https://www.nashvillesymphony.org/about/orchestra-conductors/gilbert-long/","Principal","TRUE"
"75","Nashville Symphony","Timpani","Joshua Hickman","https://www.nashvillesymphony.org/about/orchestra-conductors/joshua-hickman/","Principal","TRUE"
"76","Nashville Symphony","Percussion","Sam Bacco","https://www.nashvillesymphony.org/about/orchestra-conductors/sam-bacco/","Principal","TRUE"
"77","Nashville Symphony","Percussion","Richard Graber","https://www.nashvillesymphony.org/about/orchestra-conductors/richard-graber/","Assistant Principal","TRUE"
"78","Nashville Symphony","Percussion","Chris Norton",NA,"Acting Assistant Principal","TRUE"
"79","Nashville Symphony","Harp","Licia Jaskunas","https://www.nashvillesymphony.org/about/orchestra-conductors/licia-jaskunas/","Principal","TRUE"
"80","Nashville Symphony","Keyboard","Robert Marler","https://www.nashvillesymphony.org/about/orchestra-conductors/robert-marler/","Principal","TRUE"
