"","orchestra","section","name","link","title","isLead"
"38","The Cleveland Orchestra","Violas","Lisa Boyko","https://www.clevelandorchestra.com/discover/meet-the-musicians/violas/boyko-lisa/","Violas","FALSE"
"39","The Cleveland Orchestra","Violas","Lembi Veskimets","https://www.clevelandorchestra.com/discover/meet-the-musicians/violas/veskimets-lembi/","Violas","FALSE"
"40","The Cleveland Orchestra","Violas","Eliesha Nelson","https://www.clevelandorchestra.com/discover/meet-the-musicians/violas/nelson-eliesha/","Violas","FALSE"
"41","The Cleveland Orchestra","Violas","Joanna Patterson Zakany","https://www.clevelandorchestra.com/discover/meet-the-musicians/violas/zakany-patterson-joanna/","Violas","FALSE"
"42","The Cleveland Orchestra","Violas","William Bender","https://www.clevelandorchestra.com/discover/meet-the-musicians/violas/bender-william/","Violas","FALSE"
"43","The Cleveland Orchestra","Violas","Gareth Zehngut","https://www.clevelandorchestra.com/discover/meet-the-musicians/violas/zehngut-gareth/","Violas","FALSE"
"44","The Cleveland Orchestra","Cellos","Mark Kosower","https://www.clevelandorchestra.com/discover/meet-the-musicians/cellos/kosower-mark/","Principal","TRUE"
"45","The Cleveland Orchestra","Cellos","Richard Weiss","https://www.clevelandorchestra.com/discover/meet-the-musicians/cellos/weiss-richard/","First Assistant Principal","TRUE"
"46","The Cleveland Orchestra","Cellos","Charles Bernard","https://www.clevelandorchestra.com/discover/meet-the-musicians/cellos/bernard-charles/","Assistant Principal","TRUE"
"47","The Cleveland Orchestra","Cellos","Bryan Dumm","https://www.clevelandorchestra.com/discover/meet-the-musicians/cellos/dumm-bryan/","Cellos","FALSE"
"48","The Cleveland Orchestra","Cellos","Tanya Ell","https://www.clevelandorchestra.com/discover/meet-the-musicians/cellos/ell-tanya/","Cellos","FALSE"
"49","The Cleveland Orchestra","Cellos","Ralph Curry","https://www.clevelandorchestra.com/discover/meet-the-musicians/cellos/curry-ralph/","Cellos","FALSE"
"50","The Cleveland Orchestra","Cellos","Brian Thornton","https://www.clevelandorchestra.com/discover/meet-the-musicians/cellos/thornton-brian/","Cellos","FALSE"
"51","The Cleveland Orchestra","Cellos","David Alan Harrell","https://www.clevelandorchestra.com/discover/meet-the-musicians/cellos/alan-harrell-david/","Cellos","FALSE"
"52","The Cleveland Orchestra","Cellos","Martha Baldwin","https://www.clevelandorchestra.com/discover/meet-the-musicians/cellos/baldwin-martha/","Cellos","FALSE"
"53","The Cleveland Orchestra","Cellos","Dane Johansen","https://www.clevelandorchestra.com/discover/meet-the-musicians/cellos/johansen-dane/","Cellos","FALSE"
"54","The Cleveland Orchestra","Cellos","Paul Kushious","https://www.clevelandorchestra.com/discover/meet-the-musicians/cellos/kushious-paul/","Cellos","FALSE"
"55","The Cleveland Orchestra","Basses","Maximilian Dimoff","https://www.clevelandorchestra.com/discover/meet-the-musicians/basses/dimoff-maximilian/","Principal","TRUE"
"56","The Cleveland Orchestra","Basses","Derek Zadinsky","https://www.clevelandorchestra.com/discover/meet-the-musicians/basses/zadinsky-derek/","Assistant Principal","TRUE"
"57","The Cleveland Orchestra","Basses","Scott Haigh","https://www.clevelandorchestra.com/discover/meet-the-musicians/basses/haigh-scott/","First Assistant Principal","TRUE"
"58","The Cleveland Orchestra","Basses","Mark Atherton","https://www.clevelandorchestra.com/discover/meet-the-musicians/basses/Atherton-Mark/","Basses","FALSE"
"59","The Cleveland Orchestra","Basses","Thomas Sperl","https://www.clevelandorchestra.com/discover/meet-the-musicians/basses/Sperl-Thomas/","Basses","FALSE"
"60","The Cleveland Orchestra","Basses","Henry Peyrebrune","https://www.clevelandorchestra.com/discover/meet-the-musicians/basses/Payrebrune-Henry/","Basses","FALSE"
"61","The Cleveland Orchestra","Basses","Charles Carleton","https://www.clevelandorchestra.com/discover/meet-the-musicians/basses/carleton-charles/","Basses","FALSE"
"62","The Cleveland Orchestra","Basses","Scott Dixon","https://www.clevelandorchestra.com/discover/meet-the-musicians/basses/dixon-scott/","Basses","FALSE"
"63","The Cleveland Orchestra","Basses","Charles Paul","https://www.clevelandorchestra.com/discover/meet-the-musicians/basses/paul-charles/","Basses","FALSE"
"64","The Cleveland Orchestra","Harp","Trina Struble","https://www.clevelandorchestra.com/discover/meet-the-musicians/harp/strubel-trina/","Principal","TRUE"
"65","The Cleveland Orchestra","Flute","Joshua Smith","https://www.clevelandorchestra.com/discover/meet-the-musicians/flutes/smith-joshua/","Principal","TRUE"
"66","The Cleveland Orchestra","Flute","Saeran St. Christopher","https://www.clevelandorchestra.com/discover/meet-the-musicians/flutes/st-christopher-saeran/","Flute","FALSE"
"67","The Cleveland Orchestra","Flute","Jessica Sindell","https://www.clevelandorchestra.com/discover/meet-the-musicians/flutes/sindell-jessica/","Assistant Principal","TRUE"
"68","The Cleveland Orchestra","Flute","Mary Kay Fink","https://www.clevelandorchestra.com/discover/meet-the-musicians/flutes/fink-mary-kay/","Principal Piccolo","TRUE"
"69","The Cleveland Orchestra","Oboes","Frank Rosenwein","https://www.clevelandorchestra.com/discover/meet-the-musicians/oboes/rosenwein-frank/","Principal","TRUE"
"70","The Cleveland Orchestra","Oboes","Corbin Stair","https://www.clevelandorchestra.com/discover/meet-the-musicians/oboes/stair-corbin/","Oboes","FALSE"
"71","The Cleveland Orchestra","Oboes","Jeffrey Rathbun","https://www.clevelandorchestra.com/discover/meet-the-musicians/oboes/rathbun-jeffrey/","Assistant Principal","TRUE"
"72","The Cleveland Orchestra","Oboes","Robert Walters","https://www.clevelandorchestra.com/discover/meet-the-musicians/oboes/walters-robert/","English Horn","FALSE"
"73","The Cleveland Orchestra","Clarinets","Afendi Yusuf","https://www.clevelandorchestra.com/discover/meet-the-musicians/clarinets/yusuf-afendi/","Principal","TRUE"
"74","The Cleveland Orchestra","Clarinets","Robert Woolfrey","https://www.clevelandorchestra.com/discover/meet-the-musicians/clarinets/woolfrey-robert/","Clarinets","FALSE"
"75","The Cleveland Orchestra","Clarinets","Daniel McKelway","https://www.clevelandorchestra.com/discover/meet-the-musicians/clarinets/mckelway-daniel/","Assistant Principal","TRUE"
"76","The Cleveland Orchestra","Clarinets","Daniel McKelway","https://www.clevelandorchestra.com/discover/meet-the-musicians/clarinets/mckelway-daniel/","E-flat Clarinet","FALSE"
"77","The Cleveland Orchestra","Clarinets","Amy Zoloto","https://www.clevelandorchestra.com/discover/meet-the-musicians/clarinets/zoloto-amy/","Bass Clarinet / Clarinet","FALSE"
"78","The Cleveland Orchestra","Bassoons","John Clouser","https://www.clevelandorchestra.com/discover/meet-the-musicians/bassoons/clouser-john/","Principal","TRUE"
"79","The Cleveland Orchestra","Bassoons","Gareth Thomas","https://www.clevelandorchestra.com/discover/meet-the-musicians/bassoons/thomas-gareth/","Bassoons","FALSE"
"80","The Cleveland Orchestra","Bassoons","Barrick Stees","https://www.clevelandorchestra.com/discover/meet-the-musicians/bassoons/stees-barrick/","Assistant Principal","TRUE"
"81","The Cleveland Orchestra","Bassoons","Jonathan Sherwin","https://www.clevelandorchestra.com/discover/meet-the-musicians/bassoons/sherwin-jonathan/","Bassoon / Contrabassoon","FALSE"
"82","The Cleveland Orchestra","Horns","Nathaniel Silberschlag","https://www.clevelandorchestra.com/discover/meet-the-musicians/horns/silberschlag-nathaniel/","Principal","TRUE"
"83","The Cleveland Orchestra","Horns","Michael Mayhew","https://www.clevelandorchestra.com/discover/meet-the-musicians/horns/mayhew-michael/","Associate Principal","TRUE"
"84","The Cleveland Orchestra","Horns","Jesse McCormick","https://www.clevelandorchestra.com/discover/meet-the-musicians/horns/mccormick-jesse/","Horns","FALSE"
"85","The Cleveland Orchestra","Horns","Hans Clebsch","https://www.clevelandorchestra.com/discover/meet-the-musicians/horns/clebsch-hans/","Horns","FALSE"
"86","The Cleveland Orchestra","Horns","Richard King","https://www.clevelandorchestra.com/discover/meet-the-musicians/horns/king-richard/","Horns","FALSE"
"87","The Cleveland Orchestra","Horns","Alan DeMattia","https://www.clevelandorchestra.com/discover/meet-the-musicians/horns/demattia-alan/","Horns","FALSE"
"88","The Cleveland Orchestra","Trumpets","Michael Sachs","https://www.clevelandorchestra.com/discover/meet-the-musicians/trumpets/sachs-michael/","Principal","TRUE"
"89","The Cleveland Orchestra","Trumpets","Michael Sachs","https://www.clevelandorchestra.com/discover/meet-the-musicians/trumpets/sachs-michael/","Cornet","FALSE"
"90","The Cleveland Orchestra","Trumpets","Jack Sutte","https://www.clevelandorchestra.com/discover/meet-the-musicians/trumpets/sutte-jack/","Trumpets","FALSE"
"91","The Cleveland Orchestra","Trumpets","Lyle Steelman","https://www.clevelandorchestra.com/discover/meet-the-musicians/trumpets/steelman-lyle/","Assistant Principal","TRUE"
"92","The Cleveland Orchestra","Trumpets","Michael Miller","https://www.clevelandorchestra.com/discover/meet-the-musicians/trumpets/miller-michael/","Trumpet / Cornet","FALSE"
"93","The Cleveland Orchestra","Trombones","Shachar Israel","https://www.clevelandorchestra.com/discover/meet-the-musicians/trombones/israel-shachar/","Assistant Principal","TRUE"
"94","The Cleveland Orchestra","Trombones","Richard Stout","https://www.clevelandorchestra.com/discover/meet-the-musicians/trombones/stout-richard/","Euphonium / Bass Trumpet","FALSE"
"95","The Cleveland Orchestra","Tuba","Yasuhito Sugiyama","https://www.clevelandorchestra.com/discover/meet-the-musicians/tuba/sugiyama-yasuhito/","Principal","TRUE"
"96","The Cleveland Orchestra","Timpani","Paul Yancich","https://www.clevelandorchestra.com/discover/meet-the-musicians/timpani/yancich-paul/","Principal","TRUE"
"97","The Cleveland Orchestra","Timpani","Tom Freer","https://www.clevelandorchestra.com/discover/meet-the-musicians/timpani/freer-tom/","Assistant Principal","TRUE"
"98","The Cleveland Orchestra","Timpani","Tom Freer","https://www.clevelandorchestra.com/discover/meet-the-musicians/timpani/freer-tom/","Percussion","FALSE"
"99","The Cleveland Orchestra","Percussion","Marc Damoulakis","https://www.clevelandorchestra.com/discover/meet-the-musicians/percussion/damoulakis-marc/","Principal","TRUE"
"100","The Cleveland Orchestra","Percussion","Donald Miller","https://www.clevelandorchestra.com/discover/meet-the-musicians/percussion/miller-donald/","Percussion","FALSE"
"101","The Cleveland Orchestra","Percussion","Thomas Sherwood","https://www.clevelandorchestra.com/discover/meet-the-musicians/percussion/sherwood-thomas/","Percussion","FALSE"
"102","The Cleveland Orchestra","Keyboard Instruments","Carolyn Gadiel Warner","https://www.clevelandorchestra.com/discover/meet-the-musicians/second-violins/Warner-Carolyn-Gadiel/","Keyboard Instruments","FALSE"
