"","orchestra","section","name","link","title","isLead"
"58","Seattle Symphony","Oboe","Chengwen Winnie Lai","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/oboe/winnie-lai-chengwen","Oboe","FALSE"
"59","Seattle Symphony","English Horn","Stefan Farkas","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/english-horn/farkas-stefan","English Horn","FALSE"
"60","Seattle Symphony","Clarinet","Benjamin Lulich","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/clarinet/lulich-benjamin","Principal Clarinet","TRUE"
"61","Seattle Symphony","Clarinet","Emil Khudyev","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/clarinet/khudyev-emil","Associate Principal Clarinet","TRUE"
"62","Seattle Symphony","E-Flat Clarinet","Laura DeLuca","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/e-flat-clarinet/deluca-laura","E-Flat Clarinet","FALSE"
"63","Seattle Symphony","Bass Clarinet","Eric Jacobs","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/bass-clarinet/jacobs-eric","Bass Clarinet","FALSE"
"64","Seattle Symphony","Bassoon","Seth Krimsky","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/bassoon/krimsky-seth","Principal Bassoon","TRUE"
"65","Seattle Symphony","Bassoon","Luke Fieweger","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/bassoon/fieweger-luke","Associate Principal Bassoon","TRUE"
"66","Seattle Symphony","Bassoon","Paul Rafanelli","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/bassoon/rafanelli-paul","Bassoon","FALSE"
"67","Seattle Symphony","Horn","Jeffrey Fair","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/horn/fair-jeffrey","Principal Horn","TRUE"
"68","Seattle Symphony","Horn","Mark Robbins","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/horn/robbins-mark","Associate Principal Horn","TRUE"
"69","Seattle Symphony","Horn","Jonathan Karschney","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/horn/karschney-jonathan","Assistant Principal Horn","TRUE"
"70","Seattle Symphony","Horn","Jenna Breen","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/horn/breen-jenna","Horn","FALSE"
"71","Seattle Symphony","Horn","John Turman","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/horn/turman-john","Horn","FALSE"
"72","Seattle Symphony","Horn","Danielle Kuhlmann","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/horn/kuhlmann-danielle","Horn","FALSE"
"73","Seattle Symphony","Trumpet","David Gordon","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/trumpet/gordon-david","Principal Trumpet","TRUE"
"74","Seattle Symphony","Trumpet","Alexander White","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/trumpet/white-alexander","Associate Principal Trumpet","TRUE"
"75","Seattle Symphony","Trumpet","Christopher Stingle","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/trumpet/stingle-christopher","Trumpet","FALSE"
"76","Seattle Symphony","Trumpet","Michael Myers","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/trumpet/myers-michael","Trumpet","FALSE"
"77","Seattle Symphony","Trombone","Ko-ichiro Yamamoto","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/trombone/yamamoto-ko-ichiro","Principal Trombone","TRUE"
"78","Seattle Symphony","Trombone","David Lawrence Ritt","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/trombone/ritt-david-lawrence","Trombone","FALSE"
"79","Seattle Symphony","Tuba","John DiCesare","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/tuba/dicesare-john","Principal Tuba","TRUE"
"80","Seattle Symphony","Timpani","James Benoit","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/timpani/benoit-james","Principal Timpani","TRUE"
"81","Seattle Symphony","Percussion","Michael A. Werner","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/percussion/werner-michael-a","Principal Percussion","TRUE"
"82","Seattle Symphony","Timpani - Percussion","Matthew Decker","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/timpani---percussion/decker-matthew","Assistant Principal Timpani","TRUE"
"83","Seattle Symphony","Harp","Valerie Muzzolini","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/harp/muzzolini-valerie","Principal Harp","TRUE"
"84","Seattle Symphony","Viola","Rachel Swerdlow","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/viola/swerdlow-rachel","Assistant Librarian","FALSE"
"85","Seattle Symphony","Organ","Joseph Adam","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/organ/adam-joseph","Organ","FALSE"
